order_id,zip_code,category,amount,shipped_at
1915,07030,electronics,42.83,2026-04-10T19:42:00+09:00
1916,10001,toys,241.97,2026-01-15T18:36:00+05:30
1917,06510,books,173.97,2026-04-19T04:05:00-05:00
1918,06510,electronics,336.50,2026-02-15T21:19:00-08:00
1919,78701,toys,384.19,2026-05-21T11:23:00-05:00
1920,08901,books,245.60,2026-02-16T21:24:00+05:30
1921,06510,electronics,330.19,2026-05-01T20:53:00+02:00
1922,08901,toys,199.48,2026-02-14T17:17:00+05:30
1923,06510,books,219.14,2026-04-11T08:37:00+00:00
1924,78701,electronics,123.92,2026-02-15T22:27:00+02:00
1925,02134,toys,28.78,2026-04-15T20:42:00+05:30
1926,60614,books,359.83,2026-02-20T05:15:00+00:00
1927,98101,electronics,56.60,2026-04-19T14:46:00-08:00
1928,33101,toys,175.65,2026-01-27T23:57:00+02:00
1929,94103,books,373.34,2026-05-21T10:08:00+05:30
1930,10001,electronics,96.41,2026-02-18T23:04:00+02:00
1931,01950,toys,163.57,2026-05-20T20:08:00+02:00
1932,60614,books,320.55,2026-01-02T05:56:00-05:00
1933,94103,electronics,157.58,2026-04-13T23:01:00-05:00
1934,60614,toys,244.29,2026-02-25T13:04:00+02:00
1935,07030,books,108.00,2026-05-10T23:33:00+02:00
1936,08901,electronics,25.69,2026-01-19T20:35:00+09:00
1937,10001,toys,54.82,2026-05-12T16:58:00-08:00
1938,10001,books,124.51,2026-01-22T16:32:00+05:30
1939,98101,electronics,107.94,2026-04-21T07:26:00+05:30
1940,78701,toys,173.10,2026-01-12T12:51:00+02:00
1941,60614,books,226.78,2026-04-08T00:12:00-08:00
1942,07030,electronics,171.76,2026-01-09T10:43:00+02:00
1943,07030,toys,347.35,2026-04-23T10:40:00-05:00
1944,02134,books,379.66,2026-01-09T05:28:00-08:00
1945,06510,electronics,121.57,2026-05-05T16:56:00+00:00
1946,60614,toys,245.90,2026-01-11T04:24:00-05:00
1947,98101,books,161.97,2026-05-06T11:30:00+09:00
1948,07030,electronics,281.58,2026-02-12T07:47:00+02:00
1949,07030,toys,70.27,2026-04-26T03:32:00-05:00
1950,07030,books,86.20,2026-02-04T11:16:00+05:30
1951,98101,electronics,328.59,2026-05-26T05:53:00-05:00
1952,01950,toys,45.20,2026-01-12T11:59:00+02:00
1953,94103,books,132.10,2026-05-14T00:09:00+00:00
1954,94103,electronics,355.88,2026-01-11T19:36:00+05:30
1955,33101,toys,247.38,2026-05-08T10:27:00+02:00
1956,60614,books,330.25,2026-01-06T14:55:00+02:00
1957,94103,electronics,209.84,2026-04-04T19:14:00-08:00
1958,78701,toys,295.84,2026-02-11T19:42:00-05:00
1959,98101,books,399.44,2026-05-01T08:43:00-08:00
1960,94103,electronics,123.17,2026-01-27T12:26:00-08:00
1961,78701,toys,183.19,2026-04-20T10:23:00+09:00
1962,01950,books,76.14,2026-01-12T13:49:00+00:00
1963,01950,electronics,74.43,2026-05-14T22:59:00+00:00
1964,98101,toys,17.44,2026-01-27T09:32:00-08:00
1965,01950,books,171.39,2026-05-05T09:31:00+09:00
1966,10001,electronics,250.54,2026-01-21T11:42:00-08:00
1967,01950,toys,244.51,2026-05-20T00:51:00+02:00
1968,06510,books,270.34,2026-01-02T17:10:00+05:30
1969,33101,electronics,222.98,2026-04-10T23:55:00+02:00
1970,10001,toys,285.55,2026-01-05T11:15:00+05:30
1971,10001,books,78.13,2026-05-03T11:14:00+09:00
1972,01950,electronics,136.33,2026-01-02T04:32:00+00:00
1973,98101,toys,78.85,2026-04-28T02:50:00-05:00
1974,60614,books,123.34,2026-01-21T07:52:00-05:00
1975,60614,electronics,292.79,2026-04-07T19:38:00+00:00
1976,08901,toys,217.24,2026-02-06T17:41:00+00:00
1977,07030,books,177.69,2026-05-04T09:48:00-08:00
1978,94103,electronics,58.86,2026-01-08T20:15:00-05:00
1979,08901,toys,397.79,2026-04-16T22:08:00+09:00
1980,33101,books,123.76,2026-01-26T00:09:00+00:00
1981,60614,electronics,155.82,2026-05-03T05:23:00-08:00
1982,07030,toys,378.39,2026-02-16T14:10:00-08:00
1983,07030,books,90.78,2026-04-24T10:55:00-08:00
1984,06510,electronics,183.98,2026-02-14T07:35:00+02:00
1985,10001,toys,372.82,2026-04-07T13:19:00+09:00
1986,01950,books,240.52,2026-02-09T08:06:00+00:00
1987,01950,electronics,301.33,2026-04-08T10:49:00+00:00
1988,00501,toys,69.62,2026-01-07T07:12:00+02:00
1989,01950,books,107.09,2026-04-12T12:14:00-05:00
1990,01950,electronics,59.24,2026-02-20T22:39:00+02:00
1991,01950,toys,33.43,2026-05-14T20:55:00-05:00
1992,10001,books,388.02,2026-02-26T14:10:00-08:00
1993,08901,electronics,166.65,2026-05-21T23:54:00-08:00
1994,00501,toys,164.70,2026-02-13T11:17:00+00:00
1995,01950,books,30.74,2026-05-18T00:47:00+09:00
1996,01950,electronics,369.78,2026-01-15T03:58:00+05:30
1997,94103,toys,398.97,2026-05-27T11:54:00+05:30
1998,00501,books,217.02,2026-02-12T17:38:00-05:00
1999,78701,electronics,19.42,2026-04-01T18:29:00+05:30
2000,94103,toys,222.23,2026-02-12T08:37:00+00:00
2001,78701,books,379.76,2026-04-23T10:25:00-05:00
2002,07030,electronics,358.17,2026-01-25T05:48:00-05:00
2003,08901,toys,164.74,2026-05-24T21:13:00+05:30
2004,98101,books,283.38,2026-01-10T01:00:00+02:00
2005,33101,electronics,256.30,2026-04-02T09:16:00+00:00
2006,60614,toys,194.35,2026-01-26T17:41:00-08:00
2007,06510,books,107.90,2026-04-25T00:16:00+00:00
2008,33101,electronics,122.76,2026-01-09T19:28:00+09:00
2009,98101,toys,329.31,2026-04-25T19:46:00+00:00
2010,06510,books,24.52,2026-02-26T02:39:00+00:00
2011,10001,electronics,85.49,2026-04-13T04:01:00+00:00
2012,78701,toys,118.83,2026-01-20T23:16:00+09:00
2013,33101,books,292.30,2026-04-19T21:41:00-08:00
2014,10001,electronics,102.92,2026-01-28T09:03:00+00:00
2015,06510,toys,353.58,2026-04-21T09:37:00-08:00
2016,33101,books,327.15,2026-02-07T03:09:00+09:00
2017,08901,electronics,343.96,2026-05-26T13:48:00+09:00
2018,98101,toys,388.46,2026-01-13T00:42:00+05:30
2019,10001,books,79.61,2026-04-05T01:16:00+00:00
2020,06510,electronics,375.03,2026-01-26T03:47:00+05:30
2021,33101,toys,178.39,2026-04-01T16:27:00+09:00
2022,60614,books,258.42,2026-02-19T04:16:00+00:00
2023,00501,electronics,176.75,2026-04-04T18:57:00+00:00
2024,98101,toys,190.54,2026-01-07T12:26:00+05:30
2025,07030,books,70.80,2026-04-21T16:55:00+05:30
2026,08901,electronics,237.36,2026-01-16T00:55:00-05:00
2027,98101,toys,385.80,2026-05-11T17:02:00+09:00
2028,98101,books,328.03,2026-01-23T01:26:00+09:00
2029,10001,electronics,104.31,2026-05-02T08:19:00+09:00
2030,00501,toys,45.68,2026-02-25T06:09:00-05:00
2031,06510,books,265.52,2026-04-22T19:16:00+09:00
2032,98101,electronics,204.30,2026-01-11T17:14:00-08:00
2033,94103,toys,52.61,2026-04-24T19:59:00-05:00
2034,02134,books,238.46,2026-02-02T17:44:00+05:30
2035,60614,electronics,104.50,2026-05-03T08:22:00+09:00
2036,98101,toys,190.22,2026-01-21T11:10:00-05:00
2037,02134,books,72.00,2026-04-15T13:50:00+09:00
2038,10001,electronics,392.66,2026-02-06T02:52:00-05:00
2039,00501,toys,106.37,2026-05-01T09:29:00+00:00
2040,60614,books,307.09,2026-02-02T22:27:00+00:00
2041,78701,electronics,181.32,2026-04-01T06:39:00-05:00
2042,07030,toys,134.41,2026-01-15T00:08:00+02:00
2043,01950,books,336.65,2026-05-01T04:05:00+02:00
2044,06510,electronics,370.83,2026-01-25T13:24:00+02:00
2045,07030,toys,95.54,2026-04-20T02:02:00+00:00
2046,06510,books,290.16,2026-01-03T04:55:00+09:00
2047,06510,electronics,177.67,2026-04-07T10:55:00+05:30
2048,01950,toys,349.64,2026-01-10T13:02:00-05:00
2049,33101,books,205.93,2026-05-28T10:10:00+09:00
2050,02134,electronics,84.52,2026-02-08T23:30:00+05:30
2051,07030,toys,92.27,2026-05-23T16:06:00-08:00
2052,78701,books,344.49,2026-02-04T07:12:00+02:00
2053,98101,electronics,126.30,2026-04-15T06:31:00+05:30
2054,33101,toys,60.28,2026-01-07T22:53:00+02:00
2055,10001,books,368.41,2026-04-21T10:20:00+02:00
2056,10001,electronics,320.45,2026-01-06T01:10:00+02:00
2057,94103,toys,165.67,2026-05-24T19:19:00-08:00
2058,02134,books,274.76,2026-01-27T18:23:00+05:30
2059,08901,electronics,94.77,2026-05-25T17:28:00+02:00
2060,08901,toys,187.58,2026-01-03T03:22:00+05:30
2061,94103,books,337.32,2026-04-01T16:48:00+02:00
2062,06510,electronics,335.67,2026-02-21T06:09:00-05:00
2063,00501,toys,272.47,2026-04-17T01:33:00-05:00
2064,02134,books,276.84,2026-02-26T17:20:00+05:30
2065,10001,electronics,109.67,2026-05-05T19:43:00+00:00
2066,06510,toys,22.81,2026-01-28T01:38:00+00:00
2067,01950,books,323.95,2026-05-25T10:37:00+05:30
2068,00501,electronics,357.45,2026-01-24T05:22:00-08:00
2069,07030,toys,234.71,2026-05-20T08:38:00+02:00
2070,01950,books,395.03,2026-01-19T03:26:00-08:00
2071,33101,electronics,47.68,2026-04-13T10:54:00+02:00
2072,33101,toys,61.55,2026-02-23T11:18:00-05:00
2073,07030,books,176.94,2026-04-03T09:14:00+02:00
2074,01950,electronics,163.51,2026-01-07T15:29:00-08:00
2075,01950,toys,303.33,2026-05-23T13:33:00-08:00
2076,02134,books,198.86,2026-02-08T06:19:00-08:00
2077,00501,electronics,295.65,2026-05-21T03:56:00+00:00
2078,78701,toys,267.33,2026-02-23T07:30:00-08:00
2079,01950,books,375.78,2026-05-10T14:47:00-08:00
2080,06510,electronics,353.43,2026-01-22T18:49:00-05:00
2081,60614,toys,339.03,2026-05-28T09:35:00+02:00
2082,06510,books,49.13,2026-01-08T01:56:00-08:00
2083,07030,electronics,274.28,2026-04-02T03:28:00+00:00
2084,01950,toys,179.59,2026-01-20T04:34:00+05:30
2085,33101,books,201.97,2026-04-12T07:28:00+05:30
2086,02134,electronics,173.27,2026-01-25T04:01:00+09:00
2087,98101,toys,165.11,2026-05-27T19:08:00-05:00
2088,00501,books,277.25,2026-01-13T06:00:00+09:00
2089,07030,electronics,383.61,2026-04-19T03:10:00-08:00
2090,60614,toys,268.79,2026-02-08T14:27:00+02:00
2091,08901,books,120.68,2026-05-08T02:14:00+09:00
2092,60614,electronics,140.26,2026-01-16T00:02:00-08:00
2093,00501,toys,250.52,2026-05-15T16:15:00-05:00
2094,78701,books,144.44,2026-02-03T20:54:00-08:00
2095,60614,electronics,284.70,2026-05-05T12:04:00+00:00
2096,07030,toys,393.72,2026-01-13T04:34:00+09:00
2097,00501,books,368.23,2026-04-11T13:54:00-08:00
2098,02134,electronics,183.08,2026-01-14T07:24:00+00:00
2099,00501,toys,31.51,2026-05-06T11:00:00+05:30
2100,00501,books,172.85,2026-01-24T18:13:00+09:00
2101,07030,electronics,113.00,2026-05-14T01:14:00+02:00
2102,94103,toys,398.14,2026-02-08T02:18:00-05:00
2103,60614,books,348.18,2026-04-10T19:49:00+00:00
2104,00501,electronics,261.58,2026-01-28T06:28:00+05:30
2105,94103,toys,374.84,2026-04-02T02:55:00+00:00
2106,10001,books,272.58,2026-01-27T09:13:00+05:30
2107,06510,electronics,388.71,2026-04-22T03:04:00-08:00
2108,02134,toys,362.02,2026-02-16T15:15:00-08:00
2109,33101,books,362.33,2026-05-24T18:21:00+02:00
2110,60614,electronics,211.96,2026-02-23T12:03:00+05:30
2111,98101,toys,152.70,2026-05-07T20:59:00+00:00
2112,06510,books,240.15,2026-02-18T02:11:00+05:30
2113,00501,electronics,322.58,2026-05-17T14:58:00+05:30
2114,01950,toys,296.04,2026-02-20T17:40:00-05:00
2115,01950,books,394.45,2026-05-23T02:14:00-05:00
2116,06510,electronics,289.37,2026-02-01T23:30:00+00:00
2117,01950,toys,287.96,2026-04-17T22:41:00-08:00
2118,78701,books,220.57,2026-01-27T02:59:00+00:00
2119,08901,electronics,63.93,2026-04-14T21:25:00+00:00
2120,98101,toys,346.99,2026-01-11T08:10:00+00:00
2121,00501,books,217.74,2026-04-25T23:51:00-05:00
2122,94103,electronics,14.56,2026-01-22T05:06:00+05:30
2123,33101,toys,199.11,2026-04-10T11:13:00-08:00
2124,60614,books,248.10,2026-01-04T15:58:00+09:00
2125,78701,electronics,235.56,2026-05-05T08:07:00+00:00
2126,60614,toys,106.10,2026-02-28T22:29:00+05:30
2127,98101,books,73.53,2026-05-16T06:59:00+00:00
2128,08901,electronics,41.99,2026-01-27T13:34:00-08:00
2129,98101,toys,375.42,2026-04-10T23:55:00-05:00
2130,01950,books,27.80,2026-01-01T06:09:00-08:00
2131,98101,electronics,366.71,2026-05-22T06:28:00+09:00
2132,10001,toys,308.68,2026-01-05T03:58:00+09:00
2133,01950,books,315.57,2026-05-27T02:11:00+00:00
2134,06510,electronics,15.44,2026-01-23T02:36:00-08:00
2135,08901,toys,154.86,2026-04-10T03:27:00-08:00
2136,94103,books,225.23,2026-02-09T09:13:00+09:00
2137,08901,electronics,302.62,2026-04-23T09:22:00+09:00
2138,06510,toys,337.82,2026-01-21T13:09:00+00:00
2139,07030,books,391.26,2026-04-12T16:56:00-08:00
2140,00501,electronics,225.86,2026-01-24T00:53:00-08:00
2141,33101,toys,384.60,2026-05-25T05:36:00+09:00
2142,06510,books,210.36,2026-01-24T18:19:00-05:00
2143,01950,electronics,278.66,2026-05-05T19:28:00+05:30
2144,78701,toys,43.03,2026-01-07T19:29:00-08:00
2145,00501,books,153.48,2026-04-12T06:34:00+00:00
2146,94103,electronics,303.13,2026-02-22T02:21:00-05:00
2147,02134,toys,41.14,2026-04-14T23:12:00+09:00
2148,33101,books,363.83,2026-02-28T17:08:00+00:00
2149,33101,electronics,249.56,2026-05-02T22:49:00+05:30
2150,10001,toys,367.19,2026-02-17T23:39:00+05:30
2151,10001,books,35.64,2026-05-21T14:27:00-08:00
2152,60614,electronics,139.89,2026-02-13T15:15:00+02:00
2153,94103,toys,349.66,2026-04-22T09:43:00+05:30
2154,33101,books,184.54,2026-01-08T18:20:00+00:00
2155,07030,electronics,185.01,2026-05-16T11:30:00+02:00
2156,10001,toys,168.83,2026-02-07T21:21:00-08:00
2157,01950,books,363.01,2026-05-28T06:24:00-05:00
2158,33101,electronics,187.75,2026-01-07T16:49:00+02:00
2159,06510,toys,225.24,2026-04-03T02:37:00+00:00
2160,78701,books,115.07,2026-02-26T11:04:00-05:00
2161,00501,electronics,344.68,2026-05-07T07:16:00+05:30
2162,08901,toys,360.50,2026-02-12T10:18:00-05:00
2163,78701,books,152.93,2026-05-09T12:40:00-08:00
2164,98101,electronics,133.30,2026-02-09T00:54:00+02:00
2165,07030,toys,124.70,2026-04-27T07:12:00-05:00
2166,02134,books,279.80,2026-02-11T02:51:00-08:00
2167,08901,electronics,45.95,2026-04-08T08:44:00-05:00
2168,00501,toys,279.07,2026-01-10T22:49:00+09:00
2169,08901,books,20.37,2026-04-04T21:19:00+05:30
2170,60614,electronics,150.79,2026-01-05T01:20:00-08:00
2171,06510,toys,328.08,2026-05-01T17:47:00-05:00
2172,10001,books,16.75,2026-01-09T07:50:00-08:00
2173,10001,electronics,154.67,2026-04-25T23:35:00+09:00
2174,02134,toys,25.49,2026-01-01T13:37:00+00:00
2175,10001,books,343.91,2026-04-22T07:28:00+05:30
2176,06510,electronics,208.24,2026-02-08T15:14:00-05:00
2177,98101,toys,394.54,2026-05-28T12:01:00+00:00
2178,00501,books,215.79,2026-01-21T07:26:00-05:00
2179,01950,electronics,104.09,2026-04-04T16:21:00+09:00
2180,00501,toys,235.65,2026-01-10T14:52:00+09:00
2181,78701,books,156.74,2026-05-09T23:52:00-05:00
2182,02134,electronics,209.42,2026-02-20T02:11:00-08:00
2183,01950,toys,384.14,2026-04-24T08:12:00+02:00
2184,94103,books,350.22,2026-01-12T08:09:00+02:00
2185,94103,electronics,190.88,2026-05-16T03:18:00-05:00
2186,06510,toys,197.79,2026-01-20T07:00:00+00:00
2187,01950,books,377.98,2026-05-02T07:14:00+09:00
2188,02134,electronics,87.22,2026-02-09T05:11:00+05:30
2189,01950,toys,84.77,2026-05-26T04:56:00+02:00
2190,07030,books,268.43,2026-02-12T20:13:00+05:30
2191,10001,electronics,329.71,2026-04-19T16:14:00+00:00
2192,33101,toys,287.56,2026-02-14T09:16:00+09:00
2193,06510,books,17.25,2026-04-14T08:50:00-05:00
2194,98101,electronics,25.58,2026-02-24T14:12:00+02:00
2195,78701,toys,142.47,2026-05-25T21:06:00-08:00
2196,10001,books,380.73,2026-01-10T06:17:00+00:00
2197,00501,electronics,284.07,2026-04-08T15:15:00+02:00
2198,94103,toys,214.73,2026-01-19T20:43:00-05:00
2199,01950,books,42.32,2026-05-14T15:51:00+02:00
2200,02134,electronics,283.50,2026-02-09T01:07:00-05:00
2201,94103,toys,325.23,2026-05-06T00:32:00-08:00
2202,06510,books,143.06,2026-02-17T14:45:00+00:00
2203,06510,electronics,373.86,2026-04-24T06:56:00-08:00
2204,33101,toys,251.65,2026-02-01T00:32:00+02:00
2205,01950,books,284.36,2026-04-23T07:44:00+00:00
2206,07030,electronics,379.77,2026-01-24T10:39:00-08:00
2207,33101,toys,262.43,2026-05-19T00:29:00-05:00
2208,01950,books,313.40,2026-01-08T22:14:00-08:00
2209,02134,electronics,371.97,2026-05-06T01:24:00+09:00
2210,94103,toys,263.54,2026-02-26T14:12:00-05:00
2211,08901,books,183.42,2026-04-21T08:11:00+09:00
2212,06510,electronics,25.83,2026-02-04T05:39:00+00:00
2213,07030,toys,123.48,2026-04-23T14:45:00+02:00
2214,94103,books,85.34,2026-01-21T19:48:00+00:00
2215,10001,electronics,339.49,2026-05-03T13:03:00+09:00
2216,01950,toys,202.82,2026-01-27T08:34:00+00:00
2217,98101,books,148.96,2026-05-18T14:16:00+09:00
2218,01950,electronics,58.99,2026-01-07T02:04:00+02:00
2219,02134,toys,251.75,2026-04-26T06:01:00+05:30
2220,01950,books,396.19,2026-02-26T07:09:00+02:00
2221,94103,electronics,111.54,2026-04-15T05:04:00-05:00
2222,08901,toys,224.44,2026-01-11T09:27:00+05:30
2223,78701,books,230.40,2026-05-19T18:02:00+00:00
2224,98101,electronics,138.48,2026-01-15T04:24:00-05:00
2225,08901,toys,70.07,2026-05-11T17:20:00-08:00
2226,60614,books,332.61,2026-01-09T10:37:00+05:30
2227,07030,electronics,269.36,2026-05-12T12:21:00+02:00
2228,01950,toys,195.74,2026-02-23T15:05:00-08:00
2229,02134,books,86.03,2026-04-24T14:41:00-08:00
2230,00501,electronics,89.39,2026-01-20T11:37:00-05:00
2231,08901,toys,219.65,2026-04-14T11:40:00-08:00
2232,08901,books,256.83,2026-02-22T01:21:00+09:00
2233,33101,electronics,141.58,2026-04-04T07:52:00+02:00
2234,00501,toys,334.70,2026-02-13T19:00:00+00:00
2235,98101,books,398.04,2026-04-24T00:34:00+05:30
2236,78701,electronics,267.41,2026-01-02T06:59:00+00:00
2237,98101,toys,135.89,2026-04-12T00:06:00+09:00
2238,60614,books,84.55,2026-01-22T09:50:00-08:00
2239,01950,electronics,194.99,2026-05-07T05:56:00+00:00
2240,94103,toys,39.74,2026-02-10T05:33:00-08:00
2241,78701,books,257.00,2026-05-25T13:58:00+09:00
2242,00501,electronics,83.14,2026-02-28T11:31:00+02:00
2243,94103,toys,233.50,2026-05-27T06:05:00+05:30
2244,94103,books,285.49,2026-01-25T19:14:00+09:00
2245,01950,electronics,31.47,2026-04-01T04:11:00+05:30
2246,60614,toys,279.81,2026-01-15T04:54:00-08:00
2247,07030,books,66.53,2026-05-23T05:34:00+02:00
2248,02134,electronics,13.04,2026-02-10T07:15:00-05:00
2249,01950,toys,288.74,2026-04-06T09:07:00+00:00
2250,10001,books,163.74,2026-01-22T22:53:00+09:00
2251,02134,electronics,157.44,2026-05-16T04:28:00-08:00
2252,06510,toys,39.45,2026-02-07T10:55:00+09:00
2253,08901,books,38.58,2026-04-12T13:12:00+02:00
2254,98101,electronics,281.63,2026-02-03T01:31:00+00:00
2255,94103,toys,239.12,2026-05-06T08:13:00+09:00
2256,01950,books,188.79,2026-02-18T15:07:00-08:00
2257,60614,electronics,39.82,2026-04-10T09:53:00+00:00
2258,08901,toys,307.53,2026-02-09T18:35:00+09:00
2259,06510,books,204.51,2026-04-20T00:58:00+05:30
2260,00501,electronics,61.85,2026-02-01T01:44:00+09:00
2261,78701,toys,137.74,2026-05-17T10:20:00+09:00
2262,02134,books,89.58,2026-01-21T11:43:00+00:00
2263,78701,electronics,317.22,2026-04-22T05:08:00-08:00
2264,10001,toys,277.66,2026-02-01T15:13:00-08:00
2265,10001,books,234.43,2026-05-22T10:05:00+00:00
2266,08901,electronics,339.01,2026-01-19T04:33:00+00:00
2267,07030,toys,237.88,2026-04-10T15:59:00+00:00
2268,01950,books,334.07,2026-01-14T05:39:00+02:00
2269,98101,electronics,235.45,2026-04-22T09:15:00+02:00
2270,01950,toys,85.38,2026-01-27T05:29:00-08:00
2271,98101,books,376.64,2026-04-20T07:36:00+02:00
2272,10001,electronics,267.52,2026-02-06T04:13:00+05:30
2273,78701,toys,313.67,2026-04-05T08:10:00+02:00
2274,94103,books,25.54,2026-01-13T23:29:00+00:00
2275,00501,electronics,156.84,2026-05-13T15:49:00+00:00
2276,78701,toys,63.66,2026-01-24T17:55:00+09:00
2277,08901,books,87.44,2026-05-06T01:10:00-08:00
2278,94103,electronics,55.44,2026-02-13T12:49:00+05:30
2279,07030,toys,48.31,2026-05-28T18:31:00+02:00
2280,08901,books,120.38,2026-02-01T01:09:00+05:30
2281,98101,electronics,202.64,2026-05-14T17:50:00-05:00
2282,98101,toys,102.83,2026-02-09T09:41:00-08:00
2283,98101,books,143.79,2026-04-26T09:52:00+05:30
2284,94103,electronics,383.42,2026-02-08T03:28:00-08:00
2285,94103,toys,361.25,2026-04-03T04:11:00+02:00
2286,01950,books,262.93,2026-01-10T23:39:00+02:00
2287,98101,electronics,48.03,2026-04-04T15:23:00+02:00
2288,10001,toys,284.65,2026-01-23T12:21:00+02:00
2289,98101,books,107.37,2026-05-16T05:36:00+05:30
2290,78701,electronics,313.09,2026-01-02T22:50:00-08:00
2291,98101,toys,388.48,2026-05-27T19:09:00-05:00
2292,07030,books,49.29,2026-01-05T17:10:00+09:00
2293,10001,electronics,26.12,2026-04-17T05:12:00+09:00
2294,02134,toys,97.85,2026-02-27T19:26:00+05:30
2295,01950,books,312.55,2026-05-15T18:56:00-05:00
2296,06510,electronics,140.89,2026-01-05T10:15:00+05:30
2297,10001,toys,346.96,2026-04-23T17:14:00+02:00
2298,60614,books,331.57,2026-01-25T08:58:00-05:00
2299,06510,electronics,357.70,2026-04-09T13:02:00+00:00
2300,94103,toys,223.11,2026-01-23T20:03:00-05:00
2301,78701,books,69.50,2026-05-04T07:31:00+05:30
2302,02134,electronics,388.36,2026-01-04T08:52:00+02:00
2303,94103,toys,46.36,2026-04-19T07:31:00+00:00
2304,02134,books,202.70,2026-01-09T10:27:00-05:00
2305,78701,electronics,252.39,2026-05-18T19:12:00-05:00
2306,06510,toys,342.30,2026-02-05T10:47:00-08:00
2307,07030,books,95.55,2026-05-02T10:46:00+02:00
2308,98101,electronics,75.45,2026-01-01T01:46:00-05:00
2309,10001,toys,389.71,2026-05-03T00:32:00-05:00
2310,08901,books,205.44,2026-02-08T13:57:00+00:00
2311,78701,electronics,225.89,2026-04-03T15:18:00+09:00
2312,33101,toys,169.69,2026-01-15T14:18:00-05:00
2313,94103,books,97.66,2026-04-18T09:19:00+09:00
2314,01950,electronics,380.31,2026-01-05T09:46:00-05:00
2315,78701,toys,43.70,2026-05-25T19:24:00+00:00
2316,08901,books,139.93,2026-02-13T19:13:00-08:00
2317,08901,electronics,356.88,2026-05-13T23:26:00-08:00
2318,08901,toys,72.57,2026-01-06T15:09:00+02:00
2319,01950,books,18.81,2026-05-22T17:06:00-08:00
2320,60614,electronics,230.14,2026-01-04T14:06:00+02:00
2321,98101,toys,106.85,2026-05-09T02:51:00+00:00
2322,06510,books,243.46,2026-01-26T18:09:00+05:30
2323,60614,electronics,275.29,2026-04-01T12:55:00-08:00
2324,07030,toys,208.55,2026-01-22T15:21:00+05:30
2325,01950,books,153.57,2026-04-01T07:04:00-05:00
2326,94103,electronics,149.83,2026-02-17T06:53:00+02:00
2327,02134,toys,361.68,2026-04-23T01:08:00+00:00
2328,01950,books,170.61,2026-02-18T19:18:00+09:00
2329,02134,electronics,230.66,2026-04-07T19:56:00+00:00
2330,98101,toys,175.64,2026-02-01T06:53:00+02:00
2331,07030,books,71.71,2026-05-05T16:18:00+09:00
2332,00501,electronics,268.67,2026-01-27T18:48:00-05:00
2333,10001,toys,194.43,2026-05-14T05:07:00-05:00
2334,01950,books,263.20,2026-01-17T09:06:00-08:00
2335,00501,electronics,204.59,2026-04-19T22:30:00-05:00
2336,08901,toys,210.15,2026-02-27T17:56:00+00:00
2337,07030,books,158.04,2026-04-04T18:28:00+02:00
2338,01950,electronics,261.50,2026-01-12T06:25:00-08:00
2339,08901,toys,254.56,2026-04-18T03:36:00+00:00
2340,01950,books,229.70,2026-01-09T17:12:00+02:00
2341,00501,electronics,367.98,2026-04-11T09:07:00+00:00
2342,60614,toys,341.29,2026-02-25T07:17:00-08:00
2343,10001,books,211.16,2026-04-13T00:58:00+09:00
2344,02134,electronics,227.69,2026-02-03T06:38:00+02:00
2345,07030,toys,374.75,2026-05-10T07:34:00+09:00
2346,60614,books,328.86,2026-02-07T02:56:00-05:00
2347,10001,electronics,216.85,2026-04-14T13:53:00+02:00
2348,78701,toys,183.93,2026-01-03T04:32:00-05:00
2349,06510,books,20.79,2026-05-20T04:04:00-08:00
2350,60614,electronics,153.41,2026-02-06T13:19:00-08:00
2351,78701,toys,54.80,2026-05-08T07:14:00+00:00
2352,98101,books,78.83,2026-02-03T11:32:00+05:30
2353,07030,electronics,175.30,2026-04-21T21:17:00+09:00
2354,08901,toys,385.20,2026-01-17T19:15:00+09:00
2355,02134,books,92.20,2026-05-02T12:17:00-08:00
2356,06510,electronics,35.75,2026-01-09T15:17:00-08:00
2357,33101,toys,96.69,2026-05-28T00:28:00-08:00
2358,94103,books,348.14,2026-02-23T06:48:00+09:00
2359,01950,electronics,126.52,2026-04-20T20:49:00+02:00
2360,10001,toys,190.41,2026-01-04T21:02:00-05:00
2361,60614,books,56.81,2026-05-25T13:42:00+05:30
2362,06510,electronics,133.61,2026-02-10T15:26:00+00:00
2363,98101,toys,352.69,2026-04-01T14:06:00-05:00
2364,94103,books,177.29,2026-02-05T09:06:00-05:00
2365,00501,electronics,48.37,2026-04-26T17:43:00+02:00
2366,94103,toys,153.93,2026-02-11T06:41:00-05:00
2367,78701,books,120.15,2026-04-24T01:18:00-08:00
2368,01950,electronics,38.95,2026-01-07T06:21:00+00:00
2369,33101,toys,339.70,2026-04-13T17:47:00+05:30
2370,01950,books,230.65,2026-01-04T20:03:00+09:00
2371,98101,electronics,229.72,2026-04-09T13:47:00-05:00
2372,02134,toys,198.37,2026-02-04T17:27:00-08:00
2373,98101,books,145.15,2026-05-16T07:42:00+02:00
2374,33101,electronics,35.33,2026-02-12T22:25:00-08:00
2375,07030,toys,323.77,2026-05-27T18:09:00+09:00
2376,00501,books,368.14,2026-01-26T12:21:00-05:00
2377,01950,electronics,286.50,2026-04-01T17:52:00+05:30
2378,01950,toys,327.84,2026-02-18T14:08:00-05:00
2379,01950,books,312.11,2026-04-13T07:28:00+00:00
